journal_trade_id,trade_id,client_trade_id,tradeId,id,n,sourceSessionName,setup,symbol,ticker,direction,side,type,orderType,quantity,status,entryTime,openTime,entryDate,date,exitTime,closeTime,exitDate,entryPrice,openPrice,exitPrice,closePrice,stopLoss,takeProfit,pnl,pnl_dollars_net,realizedPnL,rMultiple,actual_rr_net,actualRR,rewardToRiskRatio,riskAmount,riskPerTrade,plannedRR,duration,closeType,mfe,mae,mfe_r,mae_r,total_mfe_r,highestPrice,lowestPrice,commission_total,commission_at_entry,spread_pips_at_entry,postTradeNotes,preTags,postTags,tags,strategy_variables,post_strategy_variables,partialCloses,entryScreenshot,exitScreenshot,railScreenshots,sourceSessionId,trading_session_id,savedAt,active_sl_at_exit,active_tps_at_exit,actual_risk_r,actual_rr_gross,array_base_price,balance_at_creation,balance_at_exit,bar_close_r,bar_high_r,bar_low_r,capture_ratio,chart_trade_id,dayOfWeek,entries_locked,entryMarkerTimeMs,entry_offset_r,exit_confirmed,exit_timing_gap,finalClosePnL,final_exit_bar,hasMultipleTakeProfits,hasPartialCloses,holdingTimeDays,holdingTimeHours,holdingTimeMs,hourOfEntry,hourOfExit,initial_sl,initial_takeProfit,isScaledTrade,isSplitEntry,maeTime,management_gap,market,mfeTime,month,multiTpSnapshot,netPnL,originalRiskAmount,partialClosePnL,pip_value_at_entry,plannedEntrySnapshot,plannedRRAtEntry,plannedTpSnapshot,planned_risk_pct,pnl_dollars_gross,post_checkpoints,post_exit_anchor_time,post_exit_bar_close_r,post_exit_bar_high_r,post_exit_bar_low_r,preTradeNotes,rulesFollowed,session,sl_modifications,sourceFileId,sourceFilterKey,sourceKey,sourceLabel,sourceType,splitGroupId,splitIndex,splitTotal,tag,total_bars_held,trail_sl_path,v9PostTradeTags,v9TradeNotes,would_have_won,year,accountType,planAdherence,demons,originSource,session_mode,category_sheet
40090027,40090027,27,40090027,40090027,27,Near Breach Live,VWAP Bounce,EURUSD,EURUSD,BUY,Long,BUY,market,0.73,closed,1646606460000,1646606460000,2022-03-06T22:41:00.000Z,2022-03-06,1646620380000,2022-03-07T02:33:00.000Z,2022-03-07T02:33:00.000Z,1.05723,1.05723,1.05829,1.05829,1.05509,1.05937,77.86,77.86,77.86,0.4948,0.4948,0.4948,1.0,157.36,157.36,1.0,232,SL,1.06236,1.05627,2.3899,0.4453,2.3899,1.05836,1.05702,3.11,1.07,0.8,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""VWAP Bounce""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390837,1.05509,"[{""price"": 1.05937, ""percentage"": 100, ""hit"": false}]",1,0.4948,1.05723,11448.54,11526.4,[],[],[],0.207,27,Sunday,False,1646606460000,0,True,1.8951,77.86,267,False,False,0.1611,3.8667,13920000,22,2,1.05509,1.05937,False,False,1646619906559,0.675,Forex,1646611845465,March,,77.86,157.36,0,10,,1.0,,1.3745,77.86,[],1646620380000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,VWAP Bounce,33,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090028,40090028,28,40090028,40090028,28,Near Breach Live,Pullback,EURUSD,EURUSD,SELL,Short,SELL,market,0.79,closed,1646635080000,1646635080000,2022-03-07T06:38:00.000Z,2022-03-07,1646653500000,2022-03-07T11:45:00.000Z,2022-03-07T11:45:00.000Z,1.0554,1.0554,1.05377,1.05377,1.0564,1.05339,128.6,128.6,128.6,1.625,1.625,1.625,2.0,79.14,79.14,2.0,307,Gap Exit,1.05372,1.05619,1.672,0.7891,1.672,1.05565,1.05364,0.49,0.24,0.8,"{""tags"": ""Win"", ""scenario"": ""win_tp""}","[""Pullback""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390837,1.0564,"[{""price"": 1.05339, ""percentage"": 100, ""hit"": false}]",1,1.625,1.0554,11526.4,11655.0,[],[],[],0.9719,28,Monday,False,1646635080000,0,True,0.047,128.6,28,False,False,0.2132,5.1167,18420000,6,11,1.0564,1.05339,False,False,1646653191582,1.0314,Forex,1646637486580,March,,128.6,79.14,0,10,,2.0,,0.6866,128.6,[],1646653500000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Pullback,215,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090029,40090029,29,40090029,40090029,29,Near Breach Live,Reversal,EURUSD,EURUSD,SELL,Short,SELL,market,1.83,closed,1646666160000,1646666160000,2022-03-07T15:16:00.000Z,2022-03-07,1646693940000,2022-03-07T22:59:00.000Z,2022-03-07T22:59:00.000Z,1.11222,1.11222,1.11222,1.11222,1.11315,1.10942,0.0,0.0,0.0,0.0,0.0,0.0,3.0,170.95,170.95,3.0,463,BE,1.1111,1.11263,1.2,0.438,1.2,1.11226,1.11204,1.62,0.65,0.8,"{""tags"": ""BE"", ""scenario"": ""zero_pnl""}","[""Reversal""]","[""BE""]",[],,,[],,,[],4009,4009,1781955390837,1.11315,"[{""price"": 1.10942, ""percentage"": 100, ""hit"": false}]",1,0.0,1.11222,11655.0,11655.0,[],[],[],0.0,29,Monday,False,1646666160000,0,True,1.2,0.0,230,False,False,0.3215,7.7167,27780000,15,22,1.11315,1.10942,False,False,1646693530055,0.2988,Forex,1646670193622,March,,0.0,170.95,0,10,,3.0,,1.4668,0.0,[],1646693940000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Reversal,26,[],"[""BE""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090030,40090030,30,40090030,40090030,30,Near Breach Live,VWAP Bounce,EURUSD,EURUSD,BUY,Long,BUY,market,1.65,closed,1646700420000,1646700420000,2022-03-08T00:47:00.000Z,2022-03-08,1646711580000,2022-03-08T03:53:00.000Z,2022-03-08T03:53:00.000Z,1.10205,1.10205,1.10205,1.10205,1.10122,1.10413,0.0,0.0,0.0,0.0,0.0,0.0,2.5,136.81,136.81,2.5,186,BE,1.10305,1.10142,1.2,0.7599,1.2,1.10214,1.10183,1.34,0.31,0.8,"{""tags"": ""BE"", ""scenario"": ""breakeven""}","[""VWAP Bounce""]","[""BE""]",[],,,[],,,[],4009,4009,1781955390837,1.10122,"[{""price"": 1.10413, ""percentage"": 100, ""hit"": false}]",1,0.0,1.10205,11655.0,11655.0,[],[],[],0.0,30,Tuesday,False,1646700420000,0,True,1.2,0.0,287,False,False,0.1292,3.1,11160000,0,3,1.10122,1.10413,False,False,1646711110211,0.0048,Forex,1646705799687,March,,0.0,136.81,0,10,,2.5,,1.1738,0.0,[],1646711580000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,VWAP Bounce,64,[],"[""BE""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090031,40090031,31,40090031,40090031,31,Near Breach Live,Range Fade,GBPUSD,GBPUSD,BUY,Long,BUY,market,0.52,closed,1646717040000,1646717040000,2022-03-08T05:24:00.000Z,2022-03-08,1646722380000,2022-03-08T06:53:00.000Z,2022-03-08T06:53:00.000Z,1.29112,1.29112,1.28912,1.28912,1.28856,1.29497,-103.76,-103.76,-103.76,-0.7789,0.7789,0.7789,1.5,133.22,133.22,1.5,89,Trailing SL,1.2942,1.2898,1.2,0.5161,1.2,1.29123,1.28884,2.83,0.42,1.2,"{""tags"": ""Loss"", ""scenario"": ""win_manual""}","[""Range Fade""]","[""Loss""]",[],,,[],,,[],4009,4009,1781955390837,1.28856,"[{""price"": 1.29497, ""percentage"": 100, ""hit"": false}]",1,0.7789,1.29112,11655.0,11551.24,[],[],[],0.6491,31,Tuesday,False,1646717040000,0,True,0.4211,-103.76,364,False,False,0.0618,1.4833,5340000,5,6,1.28856,1.29497,False,False,1646722360347,1.2495,Forex,1646718407357,March,,-103.76,133.22,0,10,,1.5,,1.143,-103.76,[],1646722380000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Range Fade,172,[],"[""Loss""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090032,40090032,32,40090032,40090032,32,Near Breach Live,Trend Continuation,GBPUSD,GBPUSD,SELL,Short,SELL,market,0.76,closed,1646726220000,1646726220000,2022-03-08T07:57:00.000Z,2022-03-08,1646752680000,2022-03-08T15:18:00.000Z,2022-03-08T15:18:00.000Z,1.27507,1.27507,1.27652,1.27652,1.27652,1.27145,-54.52,-54.52,-54.52,-0.4975,0.4975,0.4975,2.5,109.59,109.59,2.5,441,SL,1.27333,1.27637,1.2,0.8999,1.2,1.27654,1.2749,0.48,1.09,1.2,"{""tags"": ""Loss"", ""scenario"": ""planned_rr_hit""}","[""Trend Continuation""]","[""Loss""]",[],,,[],,,[],4009,4009,1781955390837,1.27652,"[{""price"": 1.27145, ""percentage"": 100, ""hit"": false}]",1,0.4975,1.27507,11551.24,11496.72,[],[],[],0.4146,32,Tuesday,False,1646726220000,0,True,0.7025,-54.52,70,False,False,0.3062,7.35,26460000,7,15,1.27652,1.27145,False,False,1646752608032,0.9505,Forex,1646734269365,March,,-54.52,109.59,0,10,,2.5,,0.9487,-54.52,[],1646752680000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Trend Continuation,101,[],"[""Loss""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090033,40090033,33,40090033,40090033,33,Near Breach Live,News Fade,USDJPY,USDJPY,SELL,Short,SELL,market,0.6,closed,1646772060000,1646772060000,2022-03-08T20:41:00.000Z,2022-03-08,1646797860000,2022-03-09T03:51:00.000Z,2022-03-09T03:51:00.000Z,152.044,152.044,152.087,152.087,152.162,151.867,-23.58,-23.58,-23.58,-0.3602,0.3602,0.3602,1.5,65.47,65.47,1.5,430,Gap Exit,151.902,152.137,1.2,0.7841,1.2,152.105,152.023,2.62,1.74,0.9,"{""tags"": ""Loss"", ""scenario"": ""partial_win""}","[""News Fade""]","[""Loss""]",[],,,"[{""pct"": 50, ""pnl"": -11.79}]",,,[],4009,4009,1781955390837,152.162,"[{""price"": 151.867, ""percentage"": 100, ""hit"": false}]",1,0.3602,152.044,11496.72,11473.14,[],[],[],0.3002,33,Tuesday,False,1646772060000,0,True,0.8398,-23.58,319,False,True,0.2986,7.1667,25800000,20,3,152.162,151.867,False,False,1646797347563,0.7891,Forex,1646784313165,March,,-23.58,65.47,-11.79,9.2,,1.5,,0.5694,-23.58,[],1646797860000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,News Fade,5,[],"[""Loss""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090034,40090034,34,40090034,40090034,34,Near Breach Live,Pullback,GBPUSD,GBPUSD,SELL,Short,SELL,market,0.68,closed,1646813340000,1646813340000,2022-03-09T08:09:00.000Z,2022-03-09,1646835300000,2022-03-09T14:15:00.000Z,2022-03-09T14:15:00.000Z,1.2518,1.2518,1.24958,1.24958,1.25376,1.24887,149.95,149.95,149.95,1.1355,1.1355,1.1355,1.5,132.05,132.05,1.5,366,Time Stop,1.2478,1.25326,2.0461,0.7448,2.0461,1.25194,1.2495,1.63,1.07,1.2,"{""tags"": ""Win"", ""scenario"": ""partial_win""}","[""Pullback""]","[""Win""]",[],,,"[{""pct"": 50, ""pnl"": 74.97}]",,,[],4009,4009,1781955390837,1.25376,"[{""price"": 1.24887, ""percentage"": 100, ""hit"": false}]",1,1.1355,1.2518,11473.14,11623.09,[],[],[],0.555,34,Wednesday,False,1646813340000,0,True,0.9106,149.95,165,False,True,0.2542,6.1,21960000,8,14,1.25376,1.24887,False,False,1646835007403,0.8706,Forex,1646819492080,March,,149.95,132.05,74.97,10,,1.5,,1.151,149.95,[],1646835300000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Pullback,85,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090035,40090035,35,40090035,40090035,35,Near Breach Live,Trend Continuation,USDJPY,USDJPY,BUY,Long,BUY,market,0.35,closed,1646841240000,1646841240000,2022-03-09T15:54:00.000Z,2022-03-09,1646843520000,2022-03-09T16:32:00.000Z,2022-03-09T16:32:00.000Z,149.846,149.846,149.518,149.518,149.497,150.195,-104.74,-104.74,-104.74,-0.9402,0.9402,0.9402,1.0,111.41,111.41,1.0,38,Partial,150.265,149.644,1.2,0.5788,1.2,149.857,149.505,3.85,0.85,0.9,"{""tags"": ""Loss"", ""scenario"": ""small_loss""}","[""Trend Continuation""]","[""Loss""]",[],,,[],,,[],4009,4009,1781955390838,149.497,"[{""price"": 150.195, ""percentage"": 100, ""hit"": false}]",1,0.9402,149.846,11623.09,11518.35,[],[],[],0.7835,35,Wednesday,False,1646841240000,0,True,0.2598,-104.74,311,False,False,0.0264,0.6333,2280000,15,16,149.497,150.195,False,False,1646843354641,1.1144,Forex,1646842238514,March,,-104.74,111.41,0,9.2,,1.0,,0.9585,-104.74,[],1646843520000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Trend Continuation,56,[],"[""Loss""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090036,40090036,36,40090036,40090036,36,Near Breach Live,Breakout,GBPUSD,GBPUSD,SELL,Short,SELL,market,0.41,closed,1646856540000,1646856540000,2022-03-09T20:09:00.000Z,2022-03-09,1646859060000,2022-03-09T20:51:00.000Z,2022-03-09T20:51:00.000Z,1.25996,1.25996,1.26088,1.26088,1.26306,1.25066,-37.82,-37.82,-37.82,-0.2963,0.2963,0.2963,3.0,127.63,127.63,3.0,42,Gap Exit,1.25624,1.26212,1.2,0.698,1.2,1.26107,1.25967,3.92,0.38,1.2,"{""tags"": ""Loss"", ""scenario"": ""trailing_win""}","[""Breakout""]","[""Loss""]",[],,,[],,,[],4009,4009,1781955390838,1.26306,"[{""price"": 1.25066, ""percentage"": 100, ""hit"": false}]",1,0.2963,1.25996,11518.35,11480.53,[],[],[],0.247,36,Wednesday,False,1646856540000,0,True,0.9037,-37.82,218,False,False,0.0292,0.7,2520000,20,20,1.26306,1.25066,False,False,1646858563192,1.1348,Forex,1646857283659,March,,-37.82,127.63,0,10,,3.0,,1.108,-37.82,[],1646859060000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Breakout,77,[],"[""Loss""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090037,40090037,37,40090037,40090037,37,Near Breach Live,Reversal,EURUSD,EURUSD,BUY,Long,BUY,market,0.92,closed,1646875800000,1646875800000,2022-03-10T01:30:00.000Z,2022-03-10,1646881560000,2022-03-10T03:06:00.000Z,2022-03-10T03:06:00.000Z,1.10853,1.10853,1.1123,1.1123,1.10702,1.1123,84.39,84.39,84.39,0.6112,0.6112,0.6112,2.5,138.08,138.08,2.5,96,TP,1.11062,1.10823,1.3908,0.198,1.3908,1.11242,1.10841,3.73,0.72,0.8,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""Reversal""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390838,1.10702,"[{""price"": 1.1123, ""percentage"": 100, ""hit"": true}]",1,0.6112,1.10853,11480.53,11564.92,[],[],[],0.4394,37,Thursday,False,1646875800000,0,True,0.7797,84.39,188,False,False,0.0667,1.6,5760000,1,3,1.10702,1.1123,False,False,1646881148659,1.2364,Forex,1646876455935,March,,84.39,138.08,0,10,,2.5,,1.2027,84.39,[],1646881560000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Reversal,138,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090038,40090038,38,40090038,40090038,38,Near Breach Live,Breakout,EURUSD,EURUSD,BUY,Long,BUY,market,0.37,closed,1646902980000,1646902980000,2022-03-10T09:03:00.000Z,2022-03-10,1646905080000,2022-03-10T09:38:00.000Z,2022-03-10T09:38:00.000Z,1.05375,1.05375,1.05795,1.05795,1.0514,1.05963,154.12,154.12,154.12,1.7876,1.7876,1.7876,2.5,86.22,86.22,2.5,35,BE,1.05402,1.05195,0.1128,0.7663,0.1128,1.05815,1.05367,3.13,2.44,0.8,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""Breakout""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390838,1.0514,"[{""price"": 1.05963, ""percentage"": 100, ""hit"": false}]",1,1.7876,1.05375,11564.92,11719.04,[],[],[],15.8478,38,Thursday,False,1646902980000,0,True,-1.6748,154.12,305,False,False,0.0243,0.5833,2100000,9,9,1.0514,1.05963,False,False,1646904599420,0.8811,Forex,1646903350796,March,,154.12,86.22,0,10,,2.5,,0.7455,154.12,[],1646905080000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Breakout,41,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090039,40090039,39,40090039,40090039,39,Near Breach Live,VWAP Bounce,EURUSD,EURUSD,BUY,Long,BUY,market,0.73,closed,1646918340000,1646918340000,2022-03-10T13:19:00.000Z,2022-03-10,1646927340000,2022-03-10T15:49:00.000Z,2022-03-10T15:49:00.000Z,1.09946,1.09946,1.10258,1.10258,1.09725,1.10388,227.77,227.77,227.77,1.4131,1.4131,1.4131,2.0,161.18,161.18,2.0,150,Gap Exit,1.10043,1.09845,0.4409,0.4586,0.4409,1.10265,1.09933,0.16,0.87,0.8,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""VWAP Bounce""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390838,1.09725,"[{""price"": 1.10388, ""percentage"": 100, ""hit"": false}]",1,1.4131,1.09946,11719.04,11946.81,[],[],[],3.2049,39,Thursday,False,1646918340000,0,True,-0.9722,227.77,177,False,False,0.1042,2.5,9000000,13,15,1.09725,1.10388,False,False,1646926942898,0.9425,Forex,1646918772721,March,,227.77,161.18,0,10,,2.0,,1.3754,227.77,[],1646927340000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,VWAP Bounce,246,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090040,40090040,40,40090040,40090040,40,Near Breach Live,Pullback,USDJPY,USDJPY,BUY,Long,BUY,market,0.66,closed,1646943660000,1646943660000,2022-03-10T20:21:00.000Z,2022-03-10,1646960400000,2022-03-11T01:00:00.000Z,2022-03-11T01:00:00.000Z,145.922,145.922,146.099,146.099,145.76,146.164,107.87,107.87,107.87,1.0949,1.0949,1.0949,1.5,98.52,98.52,1.5,279,Time Stop,146.186,145.825,1.6343,0.602,1.6343,146.123,145.906,3.41,0.56,0.9,"{""tags"": ""Win"", ""scenario"": ""win_manual""}","[""Pullback""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390838,145.76,"[{""price"": 146.164, ""percentage"": 100, ""hit"": false}]",1,1.0949,145.922,11946.81,12054.68,[],[],[],0.67,40,Thursday,False,1646943660000,0,True,0.5393,107.87,281,False,False,0.1938,4.65,16740000,20,1,145.76,146.164,False,False,1646959800255,1.2245,Forex,1646950446954,March,,107.87,98.52,0,9.2,,1.5,,0.8247,107.87,[],1646960400000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Pullback,289,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090041,40090041,41,40090041,40090041,41,Near Breach Live,Range Fade,EURUSD,EURUSD,BUY,Long,BUY,market,0.26,closed,1646976060000,1646976060000,2022-03-11T05:21:00.000Z,2022-03-11,1646997000000,2022-03-11T11:10:00.000Z,2022-03-11T11:10:00.000Z,1.07691,1.07691,1.07358,1.07358,1.07366,1.08665,-87.51,-87.51,-87.51,-1.0268,1.0268,1.0268,3.0,85.23,85.23,3.0,349,TP,1.07787,1.07423,0.2941,0.8244,0.2941,1.07708,1.07352,3.68,1.58,0.8,"{""tags"": ""Loss"", ""scenario"": ""small_loss""}","[""Range Fade""]","[""Loss""]",[],,,[],,,[],4009,4009,1781955390838,1.07366,"[{""price"": 1.08665, ""percentage"": 100, ""hit"": true}]",1,1.0268,1.07691,12054.68,11967.17,[],[],[],3.4917,41,Friday,False,1646976060000,0,True,-0.7327,-87.51,313,False,False,0.2424,5.8167,20940000,5,11,1.07366,1.08665,False,False,1646996934897,1.3712,Forex,1646981165727,March,,-87.51,85.23,0,10,,3.0,,0.707,-87.51,[],1646997000000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Range Fade,174,[],"[""Loss""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090042,40090042,42,40090042,40090042,42,Near Breach Live,General,EURUSD,EURUSD,BUY,Long,BUY,market,1.63,closed,1647010680000,1647010680000,2022-03-11T14:58:00.000Z,2022-03-11,1647024480000,2022-03-11T18:48:00.000Z,2022-03-11T18:48:00.000Z,1.10674,1.10674,1.10889,1.10889,1.10567,1.10889,157.48,157.48,157.48,0.8972,0.8972,0.8972,2.0,175.52,175.52,2.0,230,TP,1.10917,1.10653,2.2629,0.1978,2.2629,1.10915,1.1066,2.12,0.28,0.8,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""General""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390838,1.10567,"[{""price"": 1.10889, ""percentage"": 100, ""hit"": true}]",1,0.8972,1.10674,11967.17,12124.65,[],[],[],0.3965,42,Friday,False,1647010680000,0,True,1.3657,157.48,62,False,False,0.1597,3.8333,13800000,14,18,1.10567,1.10889,False,False,1647024268944,0.1367,Forex,1647011971133,March,,157.48,175.52,0,10,,2.0,,1.4667,157.48,[],1647024480000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,General,158,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090043,40090043,43,40090043,40090043,43,Near Breach Live,Liquidity Sweep,USDJPY,USDJPY,BUY,Long,BUY,market,0.5,closed,1647029460000,1647029460000,2022-03-11T20:11:00.000Z,2022-03-11,1647048960000,2022-03-12T01:36:00.000Z,2022-03-12T01:36:00.000Z,149.99,149.99,149.894,149.894,149.725,150.388,-43.88,-43.88,-43.88,-0.3617,0.3617,0.3617,1.5,121.33,121.33,1.5,325,TP,150.056,149.826,0.2475,0.6194,0.2475,150.003,149.892,0.43,0.42,0.9,"{""tags"": ""Loss"", ""scenario"": ""loss_sl""}","[""Liquidity Sweep""]","[""Loss""]",[],,,[],,,[],4009,4009,1781955390838,149.725,"[{""price"": 150.388, ""percentage"": 100, ""hit"": true}]",1,0.3617,149.99,12124.65,12080.77,[],[],[],1.4616,43,Friday,False,1647029460000,0,True,-0.1142,-43.88,357,False,False,0.2257,5.4167,19500000,20,1,149.725,150.388,False,False,1647048831252,0.5389,Forex,1647031041268,March,,-43.88,121.33,0,9.2,,1.5,,1.0007,-43.88,[],1647048960000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Liquidity Sweep,176,[],"[""Loss""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090044,40090044,44,40090044,40090044,44,Near Breach Live,Breakout,USDJPY,USDJPY,BUY,Long,BUY,market,1.15,closed,1647060180000,1647060180000,2022-03-12T04:43:00.000Z,2022-03-12,1647083040000,2022-03-12T11:04:00.000Z,2022-03-12T11:04:00.000Z,145.057,145.057,145.133,145.133,144.937,145.297,80.77,80.77,80.77,0.6354,0.6354,0.6354,2.0,127.12,127.12,2.0,381,Partial,145.142,145.006,0.7116,0.4289,0.7116,145.136,145.038,0.67,1.73,0.9,"{""tags"": ""Win"", ""scenario"": ""win_tp""}","[""Breakout""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390838,144.937,"[{""price"": 145.297, ""percentage"": 100, ""hit"": false}]",1,0.6354,145.057,12080.77,12161.54,[],[],[],0.8928,44,Saturday,False,1647060180000,0,True,0.0763,80.77,178,False,False,0.2646,6.35,22860000,4,11,144.937,145.297,False,False,1647082800145,0.7018,Forex,1647070905269,March,,80.77,127.12,0,9.2,,2.0,,1.0522,80.77,[],1647083040000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Breakout,207,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090045,40090045,45,40090045,40090045,45,Near Breach Live,Reversal,GBPUSD,GBPUSD,BUY,Long,BUY,market,0.81,closed,1647100080000,1647100080000,2022-03-12T15:48:00.000Z,2022-03-12,1647105900000,2022-03-12T17:25:00.000Z,2022-03-12T17:25:00.000Z,1.29992,1.29992,1.30394,1.30394,1.29831,1.30394,141.63,141.63,141.63,1.0943,1.0943,1.0943,2.5,129.43,129.43,2.5,97,TP,1.30036,1.29902,0.2712,0.5584,0.2712,1.30419,1.29972,2.31,2.85,1.2,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""Reversal""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390838,1.29831,"[{""price"": 1.30394, ""percentage"": 100, ""hit"": true}]",1,1.0943,1.29992,12161.54,12303.17,[],[],[],4.0352,45,Saturday,False,1647100080000,0,True,-0.8231,141.63,311,False,False,0.0674,1.6167,5820000,15,17,1.29831,1.30394,False,False,1647105713917,1.0964,Forex,1647102182260,March,,141.63,129.43,0,10,,2.5,,1.0642,141.63,[],1647105900000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Reversal,29,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40090046,40090046,46,40090046,40090046,46,Near Breach Live,Range Fade,EURUSD,EURUSD,SELL,Short,SELL,market,0.82,closed,1647127260000,1647127260000,2022-03-12T23:21:00.000Z,2022-03-12,1647136680000,2022-03-13T01:58:00.000Z,2022-03-13T01:58:00.000Z,1.07825,1.07825,1.07578,1.07578,1.08002,1.07293,202.58,202.58,202.58,1.394,1.394,1.394,3.0,145.32,145.32,3.0,157,SL,1.07366,1.07923,2.5898,0.5536,2.5898,1.07829,1.07551,1.77,0.53,0.8,"{""tags"": ""Win"", ""scenario"": ""trailing_win""}","[""Range Fade""]","[""Win""]",[],,,[],,,[],4009,4009,1781955390838,1.08002,"[{""price"": 1.07293, ""percentage"": 100, ""hit"": false}]",1,1.394,1.07825,12303.17,12505.75,[],[],[],0.5383,46,Saturday,False,1647127260000,0,True,1.1958,202.58,318,False,False,0.109,2.6167,9420000,23,1,1.08002,1.07293,False,False,1647136475173,0.1977,Forex,1647130368152,March,,202.58,145.32,0,10,,3.0,,1.1811,202.58,[],1647136680000,[],[],[],{},True,Session,[],9,session:4009,session:4009,Near Breach Live,journal,,,,Range Fade,193,[],"[""Win""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
